50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,"[29.0, 72.5]",,,,,,,,,,,,,,2.272343,,,,,,,,,,7a5424a2-bc10-46d4-bf3e-9eac07bfc2f3,229,,,"[25.7, 72.3]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,11,Morocco,788,"['7a51b54c-ab6c-4449-bd0d-42efca66f1b3', 'a39593fb-f484-4596-bca5-46b39a8858ba']",35,,,,,,,,,,,,,,,,,,Morocco,788,00:05:35.982,Carry,
,,,,"[38.7, 78.2]",,,,,,,,,,,,,,1.742438,,,,,,,,,,904831c2-508f-4637-9aff-cae571b1305b,232,,,"[42.3, 78.2]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,11,Morocco,788,"['60c60544-e7da-4569-9298-928d658cdb31', '0cf3b74c-eca6-465c-bb9e-fb098d2e9982']",39,,,,,,,,,,,,,,,,,,Morocco,788,00:05:39.128,Carry,
,,,,"[38.7, 73.9]",,,,,,,,,,,,,,0.040000003,,,,,,,,,,bef534c2-b065-4fd5-8b40-901b54951132,235,,,"[38.7, 73.9]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Achraf Hakimi Mouh,5245.0,Right Back,11,Morocco,788,"['e5551e05-d1c5-486b-b1b2-d9a2a66137cd', 'd4e1cd61-f3f5-4f84-baf5-b6d6ac28f633']",41,,,,,,,,,,,,,,,,,,Morocco,788,00:05:41.378,Carry,
,,,,"[31.9, 74.9]",,,,,,,,,,,,,,1.385041,,,,,,,,,,8f323743-551d-4522-8f74-0f5a4675759d,238,,,"[36.6, 78.9]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Hakim Ziyech,5237.0,Right Wing,11,Morocco,788,"['a8662839-4487-4cc2-8da9-227ee0111c79', 'cec577f5-445d-4efb-953f-e319a5531e10']",42,,,,,,,,,,,,,,,,,,Morocco,788,00:05:42.227,Carry,
,,,,"[56.0, 68.8]",,,,,,,,,,,,,,0.65591,,,,,,,,,,682428d8-deec-4a85-9435-c7c107e61800,244,,,"[55.5, 68.8]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,12,Canada,1833,"['fcc6b2e3-fd1b-494d-a80a-fa48eb7b94a2', '4638bf23-0f40-4bd8-bd53-87de11fd10a7', '3d39a008-e31b-4aac-a4d6-0626e6f23878']",49,,,,,,,,,,,,,,,,,,Canada,1833,00:05:49.229,Carry,True
,,,,"[54.9, 50.2]",,,,,,,,,,,,,,0.080625,,,,,,,,,,f68f7a58-3d12-40af-99a3-9fd5ab585be2,250,,,"[54.9, 50.2]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Anthony Kaye,16252.0,Left Defensive Midfield,12,Canada,1833,"['95f31f31-bb97-4a84-a0b6-2cba51b3d5f6', 'f17d8fb1-fcee-4037-ac5d-ef79d68b5ea8']",52,,,,,,,,,,,,,,,,,,Canada,1833,00:05:52.212,Carry,
,,,,"[57.4, 33.0]",,,,,,,,,,,,,,1.049766,,,,,,,,,,aa7aee2d-6d04-4a54-b552-88a1e780d8aa,253,,,"[53.2, 31.2]",3857276,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,12,Canada,1833,"['cfff6fb4-b8be-462e-a255-3d5840b7c9ce', 'bca6e837-2fb4-4539-a438-507cfb2576e6', 'efadd56e-1916-4c1d-ac91-28f021d50f32']",53,,,,,,,,,,,,,,,,,,Morocco,788,00:05:53.377,Carry,True
,,,,"[45.7, 76.9]",,,,,,,,,,,,,,0.9954,,,,,,,,,,1aec3f2f-d478-4e2c-903a-8047582f7336,260,,,"[45.7, 77.5]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Center Forward,13,Canada,1833,"['27027f21-7736-4b33-b87f-d0deb9734fd7', '1500b33a-292f-4236-a400-03272fa1deee', '858687ec-faeb-4c7b-8e8f-c7dabc52d1c4']",16,,,,,,,,,,,,,,,,,,Canada,1833,00:06:16.842,Carry,True
,,,,"[45.7, 77.3]",,,,,,,,,,,,,,1.083444,,,,,,,,,,a12dd1fa-cca7-4447-a2be-7d86a84eb495,264,,,"[45.7, 77.5]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Cyle Larin,16459.0,Center Forward,13,Canada,1833,"['fb4927bc-6a90-4a07-a9fb-a29c12f2010f', '1495d98a-78e2-47b6-8741-870d1dfb16d7', '59ec7134-91d2-46d0-97fe-2975919b9ac9']",18,,,,,,,,,,,,,,,,,,Canada,1833,00:06:18.471,Carry,True
,,,,"[39.2, 70.7]",,,,,,,,,,,,,,2.286507,,,,,,,,,,0ab41ee9-53f2-4b91-963e-68e725dc7a33,270,,,"[40.4, 71.9]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,14,Canada,1833,"['3441ca30-1868-4199-b91a-0750574e28b1', '8cad63e3-2ff9-42bd-96ba-9088e565c342']",26,,,,,,,,,,,,,,,,,,Canada,1833,00:06:26.605,Carry,
,,,,"[30.3, 64.5]",,,,,,,,,,,,,,3.051245,,,,,,,,,,03a9eba5-7f8d-4988-b19e-ef3ba9ea9d11,273,,,"[43.0, 75.0]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alistair Johnston,44703.0,Right Back,14,Canada,1833,"['36aab69d-b4d5-4173-b753-badbc93d90dd', 'c1da6808-0ab6-44ce-882e-f97b995d7c05', 'afbbe378-9d47-4c29-9733-2054cfd3e6f2']",29,,,,,,,,,,,,,,,,,,Canada,1833,00:06:29.581,Carry,True
,,,,"[22.2, 70.7]",,,,,,,,,,,,,,1.204075,,,,,,,,,,abbda67c-dcb7-432e-82d0-a343076f0d26,277,,,"[16.5, 66.0]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Steven de Sousa Vitoria,11846.0,Right Center Back,14,Canada,1833,"['e1655433-3808-4c44-bddb-2723cb85597b', 'f2391f15-8150-4427-bbb1-06bdfd6dd1d1', 'ede35297-b8b1-48b5-b945-9b71be48cef4']",33,,,,,,,,,,,,,,,,,,Canada,1833,00:06:33.672,Carry,True
,,,,"[38.1, 75.0]",,,,,,,,,,,,,,1.324637,,,,,,,,,,ce3aa3a4-e522-42ae-abed-0986917e555d,281,,,"[39.2, 75.9]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mark Anthony Kaye,16252.0,Left Defensive Midfield,14,Canada,1833,"['45da119f-d429-412d-b375-6868eff0a87e', 'dfdea130-dbda-4d53-94ee-29e931b565e8', '9dfc1ad1-2c37-449c-a268-a1212902a951']",36,,,,,,,,,,,,,,,,,,Canada,1833,00:06:36.077,Carry,True
,,,,"[76.6, 30.5]",,,,,,,,,,,,,,2.41388,,,,,,,,,,0f3a8b86-3084-454c-8e7b-f2f305a3d222,287,,,"[76.3, 23.1]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,15,Morocco,788,"['ec5455e5-4296-40fb-9417-6b17b51589be', 'c6bee9ba-8d97-44c2-bc17-fd290ecb0b46', '0dcd2ad3-b515-4025-895a-9dfd0bcdd24e', '2d9efc94-03bb-4102-9bfe-69b429c0ff2c']",38,,,,,,,,,,,,,,,,,,Morocco,788,00:06:38.921,Carry,True
,,,,"[74.7, 33.3]",,,,,,,,,,,,,,0.040001,,,,,,,,,,37a22891-13f8-419a-abb8-19a5c043e824,291,,,"[76.6, 30.5]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,15,Morocco,788,"['90401bd8-d460-4fc7-8c7d-91ab57d77188', '71eeb36f-9c28-477c-aec9-c05673ca72fc', '68949db8-154f-4829-918e-506a94934443', '0dcd2ad3-b515-4025-895a-9dfd0bcdd24e']",41,,,,,,,,,,,,,,,,,,Morocco,788,00:06:41.335,Carry,True
,,,,"[82.5, 44.4]",,,,,,,,,,,,,,2.422287,,,,,,,,,,d74df4d9-797e-4be5-801f-438fc328e074,294,,,"[74.7, 33.3]",3857276,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,15,Morocco,788,"['afc556ee-628e-4b6c-9bcc-8f7b6449bf32', '90401bd8-d460-4fc7-8c7d-91ab57d77188', '6016e1d2-9abd-4f1d-95ab-65963742d1e5', '68949db8-154f-4829-918e-506a94934443']",41,,,,,,,,,,,,,,,,,,Morocco,788,00:06:41.375,Carry,True
,,,,"[107.0, 48.3]",,,,,,,,,,,,,,1.411117,,,,,,,,,,9f765277-bc37-49cf-8538-b27f1e264f4a,304,,,"[109.9, 56.9]",3857276,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Sofiane Boufal,3625.0,Left Wing,17,Morocco,788,"['893ad023-b074-4607-a17f-0973d33d9399', '06924724-9654-4c47-a906-2e4c55b1155f', '2e527b12-0c5e-425d-9029-86f5a7b5d923']",8,,,,,,,,,,,,,,,,,,Morocco,788,00:09:08.148,Carry,True
,,,,"[88.9, 3.0]",,,,,,,,,,,,,,4.994141,,,,,,,,,,91a80cba-1876-49cc-8cb7-686dd55560ef,311,,,"[86.1, 5.1]",3857276,9,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofiane Boufal,3625.0,Left Wing,19,Morocco,788,"['cd6f037c-d5d9-45a4-bae2-3d5d0aa23d2f', '8e1a56b1-4f89-4ec2-9470-090fc8c702a2', '31c016ab-9807-4bc6-b420-5ea996cd303f']",36,,,,,,,,,,,,,,,,,,Morocco,788,00:09:36.915,Carry,True
,,,,"[101.0, 14.6]",,,,,,,,,,,,,,2.671525,,,,,,,,,,85a0f040-688e-4af2-8a80-e81cc20f7027,323,,,"[104.8, 17.7]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Abdelhamid Sabiri,3634.0,Left Center Midfield,21,Morocco,788,"['06f7da76-175b-4431-b7b6-6d3740efc7f5', '6f365728-2575-4af7-924f-b0218cd049d2']",42,,,,,,,,,,,,,,,,,,Morocco,788,00:10:42.702,Carry,
,,,,"[90.1, 14.4]",,,,,,,,,,,,,,0.811441,,,,,,,,,,140f4865-fd8f-447a-9622-d21f9bd0e09c,326,,,"[91.8, 14.3]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,21,Morocco,788,"['61445527-d701-49a9-bf88-b92318e5b05c', '22cf6b00-9bd7-4445-b9ae-7107a743c042', 'dc6f26a0-2b8c-45ce-988d-bc40c1202432']",46,,,,,,,,,,,,,,,,,,Morocco,788,00:10:46.157,Carry,True
,,,,"[82.8, 37.5]",,,,,,,,,,,,,,1.161013,,,,,,,,,,535fcb90-82ca-4d17-a103-5fd914431cc1,330,,,"[85.1, 33.0]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sofyan Amrabat,5234.0,Center Defensive Midfield,21,Morocco,788,"['fe1ba666-244f-42e6-a499-afc38b18ba62', '07e64034-7c32-4b60-98a2-db7158e24f0d']",47,,,,,,,,,,,,,,,,,,Morocco,788,00:10:47.984,Carry,
,,,,"[88.6, 72.8]",,,,,,,,,,,,,,1.724952,,,,,,,,,,d5e58d4f-5c72-4b6b-8a7e-47aa988e56ec,333,,,"[85.1, 69.7]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,21,Morocco,788,"['e5a5d9d8-8e5e-4cdd-842b-dd2086e855a6', '952b9805-70f8-4cee-97ef-daf79b0e25ce']",50,,,,,,,,,,,,,,,,,,Morocco,788,00:10:50.745,Carry,
,,,,"[88.0, 62.1]",,,,,,,,,,,,,,0.312973,,,,,,,,,,961c6e06-e51f-4f64-9d21-d712828d3f32,336,,,"[88.2, 62.2]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Hakim Ziyech,5237.0,Right Wing,21,Morocco,788,"['8c77ae45-6c6a-4387-b38e-3b191f274df5', '7adf9be3-2f31-463f-a18b-5c6dfdb6d685']",53,,,,,,,,,,,,,,,,,,Morocco,788,00:10:53.294,Carry,
,,,,"[83.9, 65.5]",,,,,,,,,,,,,,1.312805,,,,,,,,,,0d59e7c7-cc43-429e-8eaa-34c1a5e7b639,339,,,"[86.7, 69.5]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,21,Morocco,788,"['7c2ca201-6dea-4b47-b598-9e87b4502374', '7d2b50f1-b54e-4256-84f8-979fff51285a', '27eaf5db-b7fa-4a05-b9ef-963a9fc02840']",54,,,,,,,,,,,,,,,,,,Morocco,788,00:10:54.116,Carry,True
,,,,"[89.6, 60.9]",,,,,,,,,,,,,,0.058048,,,,,,,,,,5fe8828c-d5c5-4947-9e36-e3fe3efb80cd,344,,,"[89.6, 60.9]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Azzedine Ounahi,46258.0,Right Center Midfield,21,Morocco,788,"['6e2497f3-96c1-4405-bb38-7739abebbf02', 'b8ae32b2-1899-479a-8d02-099caa4ad8f5', '8153db57-ca05-419b-ac41-138e9c0e8627']",56,,,,,,,,,,,,,,,,,,Morocco,788,00:10:56.094,Carry,True
,,,,"[23.2, 21.3]",,,,,,,,,,,,,,0.845784,,,,,,,,,,82d34e33-24f5-42e9-8254-2b4e9278836e,348,,,"[23.1, 22.7]",3857276,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,22,Canada,1833,"['a67b49ca-f146-407b-b725-86da7870eafb', 'b71bf2ee-20d3-479a-849f-e1f355986bd1', 'b6764e7b-6796-4c99-bd1b-2b9b481cff98']",58,,,,,,,,,,,,,,,,,,Canada,1833,00:10:58.754,Carry,True
,,,,"[46.8, 13.5]",,,,,,,,,,,,,,0.579863,,,,,,,,,,77dc2571-fd5a-4fc4-9657-4e2d8b98b244,355,,,"[45.9, 12.7]",3857276,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Anthony Kaye,16252.0,Left Defensive Midfield,22,Canada,1833,"['0768729f-6f0f-4fa0-9010-03cb796a0085', 'c587d6e3-3b82-4c68-8ee2-013412b751ff', '8b717c3f-da1f-4b66-84dc-a55b3f36468b']",3,,,,,,,,,,,,,,,,,,Canada,1833,00:11:03.852,Carry,True
,,,,"[33.8, 79.2]",,,,,,,,,,,,,,0.040000003,,,,,,,,,,afce8a81-48ef-4c3e-a2c4-f3f46644215c,363,,,"[33.8, 79.2]",3857276,11,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Achraf Hakimi Mouh,5245.0,Right Back,23,Morocco,788,"['b5974f29-7ca6-4b93-82c0-e424f446bd7b', 'b879e069-c332-4dcf-bb98-7dbc2c924f28']",31,,,,,,,,,,,,,,,,,,Morocco,788,00:11:31.723,Carry,
,,,,"[33.4, 25.1]",,,,,,,,,,,,,,1.933129,,,,,,,,,,d86c1142-b2ba-4f00-aed8-263290756ee0,367,,,"[33.6, 26.9]",3857276,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,24,Canada,1833,"['7c293157-a4fc-4aad-bc8d-7273b82a328a', '7faafc12-2285-4d79-8dbe-5079960bb24f']",36,,,,,,,,,,,,,,,,,,Canada,1833,00:11:36.772,Carry,
,,,,"[45.1, 3.6]",,,,,,,,,,,,,,2.422278,,,,,,,,,,9af0f595-ab45-4b13-b8ab-bb39ad887e4c,370,,,"[40.7, 3.0]",3857276,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kamal Miller,23828.0,Left Center Back,24,Canada,1833,"['89cf5007-eda3-478a-87f7-b87db93e5b75', 'cd3d4e76-e750-483f-9eaa-a143b505d5ba']",40,,,,,,,,,,,,,,,,,,Canada,1833,00:11:40.039,Carry,
,,,,"[74.9, 1.2]",,,,,,,,,,,,,,0.829724,,,,,,,,,,d34f5cd6-5140-48e7-8ca4-965e3f073df9,376,,,"[70.7, 1.4]",3857276,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tajon Buchanan,24024.0,Left Midfield,24,Canada,1833,"['1bf87d5b-920a-48b9-8186-a950cf112ce2', '0d95d8ea-9e76-438a-988c-ad7d49ec979f', 'ee14c868-efb9-4aff-a4bb-d587e3aa09cc']",44,,,,,,,,,,,,,,,,,,Canada,1833,00:11:44.434,Carry,True
,,,,"[81.3, 2.1]",,,,,,,,,,,,,,0.027812,,,,,,,,,,8ce59fcf-18a5-4e30-8ea8-2d3a8cc5faba,385,,,"[81.3, 2.1]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Sam Adekugbe,29758.0,Left Back,25,Canada,1833,"['a2605940-09d9-4154-bfc1-47395329e186', 'b27e0298-df64-48da-99e7-ce3efb500618', 'c981901d-5cf0-4d65-aacd-90bee656e144']",7,,,,,,,,,,,,,,,,,,Canada,1833,00:12:07.488,Carry,True
,,,,"[85.9, 3.3]",,,,,,,,,,,,,,1.334603,,,,,,,,,,eef1399e-29b3-4884-91e9-bf4075fc9e78,389,,,"[93.4, 1.4]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Tajon Buchanan,24024.0,Left Midfield,25,Canada,1833,"['2e35a828-6f53-4057-81ea-a221055e4f38', 'f2c261d0-d1aa-433f-a89f-de614df55964', 'ade51ca5-332b-4df5-84b2-2ee4ed3b2137']",8,,,,,,,,,,,,,,,,,,Canada,1833,00:12:08.474,Carry,True
,,,,"[34.2, 69.9]",,,,,,,,,,,,,,0.519286,,,,,,,,,,47a6a9ec-2a90-4562-aa62-89b6f87aaae0,392,,,"[34.2, 70.2]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sofyan Amrabat,5234.0,Center Defensive Midfield,26,Morocco,788,"['f29e6dfd-6949-41e9-aa95-9bce7191c48c', '8a654f72-2176-4ba7-86de-ce4e328dce2f']",11,,,,,,,,,,,,,,,,,,Morocco,788,00:12:11.098,Carry,
,,,,"[18.0, 28.4]",,,,,,,,,,,,,,4.568028,,,,,,,,,,6e8a654a-3aa3-4df9-902b-4cddedc87fa6,395,,,"[18.2, 47.7]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,26,Morocco,788,"['ec00d4d9-4601-4803-bc28-28f94b4d198f', '232bea60-d967-4558-b6fe-562a568f32d2']",13,,,,,,,,,,,,,,,,,,Morocco,788,00:12:13.406,Carry,
,,,,"[12.2, 11.1]",,,,,,,,,,,,,,1.637228,,,,,,,,,,e96228d2-0465-4c2d-8e15-13962f5cabab,398,,,"[15.0, 10.6]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Noussair Mazraoui,15890.0,Left Back,26,Morocco,788,"['1939374b-0868-4570-b538-6c8594d3ad32', '760c476b-2efe-4f89-9809-a96c9908a9e3', '8732deb9-45f9-49be-ab69-7ace716933de']",19,,,,,,,,,,,,,,,,,,Morocco,788,00:12:19.531,Carry,True
,,,,"[4.4, 28.3]",,,,,,,,,,,,,,1.30419,,,,,,,,,,85013b46-2701-46eb-8d8f-65c551de07dd,402,,,"[4.4, 26.7]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Yassine Bounou,6785.0,Goalkeeper,26,Morocco,788,"['9643046b-d1c0-419e-970b-25709ab27c94', 'cc1d1611-e3bf-45a3-a6c2-e1c1caae7d46']",22,,,,,,,,,,,,,,,,,,Morocco,788,00:12:22.916,Carry,
,,,,"[9.0, 61.0]",,,,,,,,,,,,,,1.559741,,,,,,,,,,9c4a5724-4edd-44fd-8bed-2c94a261314e,405,,,"[7.1, 56.7]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nayef Aguerd,12149.0,Right Center Back,26,Morocco,788,"['0f2ce1ad-b2dc-446a-9cc6-95b97e80abc1', '77b42cf7-c2d9-48a0-810d-3661ebd3910e']",25,,,,,,,,,,,,,,,,,,Morocco,788,00:12:25.563,Carry,
,,,,"[19.3, 78.2]",,,,,,,,,,,,,,1.319158,,,,,,,,,,3221075d-2983-48d1-8130-b8299ad18f6e,408,,,"[18.0, 78.2]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Achraf Hakimi Mouh,5245.0,Right Back,26,Morocco,788,"['113fe8fc-1a93-45b6-ae04-f236172b8849', '872fdd5d-e8f3-4bff-944b-2de3d13d77f4']",28,,,,,,,,,,,,,,,,,,Morocco,788,00:12:28.319,Carry,
,,,,"[38.7, 68.5]",,,,,,,,,,,,,,3.537155,,,,,,,,,,253c6790-b780-4384-973f-6b298024c742,411,,,"[45.6, 72.3]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,26,Morocco,788,"['aa1358d3-a8d3-42be-8aeb-0edf51a3aea3', '89820da5-74a5-4733-87ff-cbc27d015e11', '3ff3d38a-2460-40f1-97c7-475959843a1b']",30,,,,,,,,,,,,,,,,,,Morocco,788,00:12:30.715,Carry,True
,,,,"[32.6, 31.1]",,,,,,,,,,,,,,0.039999,,,,,,,,,,6af2df75-733b-446a-9407-0417ce37a668,415,,,"[31.7, 31.1]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romain Saïss,5219.0,Left Center Back,26,Morocco,788,"['9f662b19-53d5-48b7-8f63-3ff8101906c4', '62c00368-b766-43c1-b8dd-0c0c6b3d28f7']",37,,,,,,,,,,,,,,,,,,Morocco,788,00:12:37.106,Carry,
,,,,"[57.9, 26.9]",,,,,,,,,,,,,,0.040000003,,,,,,,,,,f1f79c89-6a62-4b9a-bb13-eeb9b58ee21b,418,,,"[57.9, 26.9]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,26,Morocco,788,"['8c48956c-2c56-4887-bfcb-111a15a2c965', '56d04cb4-8647-4242-870b-ddfd465a9ced']",38,,,,,,,,,,,,,,,,,,Morocco,788,00:12:38.252,Carry,
,,,,"[32.6, 65.2]",,,,,,,,,,,,,,1.891633,,,,,,,,,,26493267-cf1a-4589-ae26-baab5b985ba2,422,,,"[32.2, 61.7]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alistair Johnston,44703.0,Right Back,27,Canada,1833,"['c3661f74-68eb-4b44-a422-eed7fddb2535', '728b9f75-9d86-405b-ac3b-d3ef6c36a4ea']",43,,,,,,,,,,,,,,,,,,Canada,1833,00:12:43.588,Carry,
,,,,"[27.4, 38.0]",,,,,,,,,,,,,,0.038208,,,,,,,,,,9bbc6a29-cc3a-4307-b41c-fd79961d90be,425,,,"[27.4, 38.0]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Anthony Kaye,16252.0,Left Defensive Midfield,27,Canada,1833,"['00cb8417-02d6-4a80-b32f-4a85903cbda4', '2ffaf589-4a30-4c48-8c07-761597846eed']",47,,,,,,,,,,,,,,,,,,Canada,1833,00:12:47.197,Carry,
,,,,"[44.4, 24.8]",,,,,,,,,,,,,,8.967885,,,,,,,,,,aae07766-2faa-44db-85f9-cc0905835f46,429,,,"[25.7, 32.7]",3857276,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mark Anthony Kaye,16252.0,Left Defensive Midfield,27,Canada,1833,"['849c79e3-f500-4056-aeb4-c179ff22ef8f', '0ccb90b8-d92e-4e76-b970-66b2dccf880d']",49,,,,,,,,,,,,,,,,,,Canada,1833,00:12:49.923,Carry,
,,,,"[33.3, 44.2]",,,,,,,,,,,,,,1.523511,,,,,,,,,,3ee4fd50-6d3c-470a-83da-621df0947287,434,,,"[33.3, 41.9]",3857276,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Steven de Sousa Vitoria,11846.0,Right Center Back,27,Canada,1833,"['c6cf7c29-1b07-4ed4-804e-2025ba7b50ff', '43faae96-468b-496c-8b37-612dfad77c79']",1,,,,,,,,,,,,,,,,,,Canada,1833,00:13:01.889,Carry,
,,,,"[45.6, 70.5]",,,,,,,,,,,,,,0.948771,,,,,,,,,,673e8560-0e46-42a4-b418-3370bd3f6e66,437,,,"[45.6, 68.6]",3857276,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jonathan Osorio,12770.0,Right Defensive Midfield,27,Canada,1833,"['b9d33a41-6f67-44c1-a7d1-4c3926c9ca54', 'fdb66037-cd94-4100-bf4d-cc0dda4ead94']",4,,,,,,,,,,,,,,,,,,Canada,1833,00:13:04.882,Carry,
,,,,"[68.5, 31.4]",,,,,,,,,,,,,,0.07029,,,,,,,,,,c92d828e-fafb-4ed1-9b95-506707ce0191,446,,,"[68.5, 31.4]",3857276,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Youssef En-Nesyri,6301.0,Center Forward,28,Morocco,788,"['dda94e3c-ac51-4c13-85a0-2a5b8c6bc300', 'e9997aed-8913-47b1-b153-ecafc7135a47']",9,,,,,,,,,,,,,,,,,,Morocco,788,00:13:09.566,Carry,
,,,,"[64.1, 28.8]",,,,,,,,,,,,,,2.024938,,,,,,,,,,992527b7-137e-4625-aa9d-24d1889a054a,449,,,"[61.5, 30.0]",3857276,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Azzedine Ounahi,46258.0,Right Center Midfield,28,Morocco,788,"['8fde55f0-5c9e-4a42-a6ef-dac50720063c', 'f544c313-ad0b-4a73-9140-3304f64f79fd']",10,,,,,,,,,,,,,,,,,,Morocco,788,00:13:10.414,Carry,
